Timestamp,What country do you work in?,Where is the closest major city or hub?,Biotech sub industry?,Company or Institution Name,Company Details - public/private/start-up/ subsidiary of,Company Detail - Approximate Company Size,Role / Title of current position,Highest achieved Formal Education,List other relevant and recognized certifications,[Optional] Briefly describe your position,Years of Experience,Compensation - Annual Base Salary/Pay,Compensation - Overtime Pay,Compensation - Annual Target Bonus ($),Compensation - Annual Equity,Compensation - Sign on Bonus Value,Compensation - Stock Options,Compensation - Retirement Benefits (free text),Compensation - Healthcare Benefits (free text),Compensation - Most recent annual yearly raise (%),[OPTIONAL] Sign on - Relocation Assistance Total Value,[Optional] Company Review
8/27/2023 22:21:43,USA,New York City,Medical Devices,Prefer not to say,Private,50-200,VP,Bachelors or Equivalent,None,Oversee all of Quality and Regulatory,12,310000,N/A (no overtime/salaried),65000,Decline to state,NA,NA,NA,NA,Have not been long enough to have an annual yearly raise,NA,NA
9/3/2023 2:52:44,USA,Bay Area,Medical Devices,Prefer not to say,Private,1-50,Clinical Testing Personnel / R&D assistant,Bachelors or Equivalent,None,"Originally COVID-19 testing personnel (acting as CLS under EUA). Without EUA, currently functioning as basically a clinical lab assistant or in some states something like a MLT; also as a biotech employee we kind of do everything we’re legally allowed to do including some lab supervisor/QA type of roles that’s just need to be filled. Mostly SOP writing/reviewing and patient sample running + developing new assays with RnD.",3,87000,N/A (no overtime/salaried),Not Applicable/None,Not Applicable/None,0,NA,401k,Pretty comprehensive benefits; it is a company focused on healthcare accessibility so the do a good job at providing many types of plans that vary in coverage but are all relatively low cost.,"Company is struggling, raised have been postponed (supposedly to be back paid when profits are higher)",NA,"This is a biotech start up that REALLY wants to be something bigger. Overall the ideas, mission, and sentiments are all in the right place but it feels like executives are somewhat mismanaging the execution of new plans/products. A LOT of amazing “above and beyond” employed have been let go, only to have their responsibilities be dumped on those who are left/new hires that have ZERO experience and end up not actually doing their job. People I work with directly are AMAZING and genuinely friends, but I really have zero loyalty or motivation at this point beyond not leaving these specific individuals to flounder in even more work."
10/28/2023 12:21:35,USA,Bay Area,Medical Devices,Prefer not to say,Public,5000+,Senior Manager,Bachelors or Equivalent,None,NA,24,200000,N/A (no overtime/salaried),30000,25000,NA,NA,NA,700 month,3%,NA,NA
11/21/2023 22:44:59,USA,Bay Area,Medical Devices,Prefer not to say,Public,5000+,Sr. Director Operations,Bachelors or Equivalent,None,Factory leader,15,275000,N/A (no overtime/salaried),96000,270000,NA,NA,NA,"FSA, HSA, insurance",7,NA,NA
12/5/2023 2:52:35,USA,New York,Medical Devices,Prefer not to say,Start-up,1-50,Associate Scientist,Masters or Equivalent,None,NA,0,88000,N/A (no overtime/salaried),Not Applicable/None,Not Applicable/None,NA,NA,NA,NA,Company/Institution does not have annual yearly raise,NA,NA
12/14/2023 20:10:08,USA,Research Triangle,Medical Devices,Illumina,Public,5000+,Field Service Engineer,Bachelors or Equivalent,None,"Install, PM, IQ/OQ, troubleshoot and repair instrument",0,74000,N/A (no overtime/salaried),3700,20000,10000,NA,401k 3% match,NA,6%,NA,Great besides the current year's leadership issue.
12/15/2023 4:51:02,USA,Bay Area,Medical Devices,Prefer not to say,Public,5000+,QA,Bachelors or Equivalent,None,software qa of machines,0,85000,N/A (no overtime/salaried),Not Applicable/None,Not Applicable/None,NA,NA,NA,NA,Have not been long enough to have an annual yearly raise,NA,NA
12/23/2023 9:22:47,Usa,Boston,Medical Devices,Prefer not to say,Subsidiary,1000-5000,Associate Medical Director,M.D./PharmD/D.D.S. or Equivalent,None,NA,5,300000,N/A (no overtime/salaried),70000,150000,40000,NA,5%,Full options,5%,NA,Great
3/29/2023 1:14:37,USA,Washington DC,Medical Devices,Senseonics,Public,50-200,Sr Scientist,PhD or Equivalent,None,NA,4,127500,N/A (no overtime/salaried),"$12,750",Not Applicable/None,NA,RSU and Options,401k match up to 4%,PPO,4.50%,NA,V positive
3/29/2023 12:24:13,Usa,Portland Oregon,Medical Devices,Prefer not to say,Start-up,1-50,Staff Scientist,PhD or Equivalent,None,NA,0,60000,N/A (no overtime/salaried),Not Applicable/None,Not Applicable/None,NA,NA,NA,Full health insurance pid by company,Company/Institution does not have annual yearly raise,NA,NA
3/29/2023 15:19:39,USA,San Diego,Medical Devices,QuidelOrtho,Public,1000-5000,Development Associate 3,Bachelors or Equivalent,None,Basically senior research associate. Next level up would be associate scientist. Work on multiplex molecular diagnostics device in assay development,3,81000,N/A (no overtime/salaried),Not Applicable/None,Not Applicable/None,7000,15% discount on stock,401k Match 50% of up to 6% (Aka highest match will be 3% of salary),High deductible HSA account. Company offsets by giving 750$ a year towards hsa,3%,NA,Larger biotech company pretty similar to most in regards to employee experience. Very group depend culture
6/22/2023 0:29:36,USA,LA,Medical Devices,Prefer not to say,Public,200-1000,Electrical engineer,Bachelors or Equivalent,None,NA,5,124000,N/A (no overtime/salaried),Not Applicable/None,Not Applicable/None,0,0,401k 4% match,Hsa match $1000,Company/Institution does not have annual yearly raise,0,9/10. This year more like 1/10
8/21/2023 22:42:18,USA,Research Triangle,Non-profit,Prefer not to say,Private,1000-5000,Bioinformatic Scientist,PhD or Equivalent,None,Computational Biology/Bioinformatics. Genomic analyses,0,108000,N/A (no overtime/salaried),Not Applicable/None,Not Applicable/None,NA,NA,8% contribution vested over 5 years,~100,Have not been long enough to have an annual yearly raise,NA,NA
6/8/2023 22:55:02,United States,San Diego,Oncology,Prefer not to say,Private,1-50,Laboratory Manager,Bachelors or Equivalent,None,Purchasing/EHS/Facilities/Lab operations,6,115000,N/A (no overtime/salaried),Not Applicable/None,Not Applicable/None,0,NA,4% 401k match,NA,Have not been long enough to have an annual yearly raise,NA,NA
10/27/2023 9:12:08,Canada,Toronto,Pharma and biotech,Deep Genomics,Start-up,50-200,Senior Research Scientist,PhD or Equivalent,None,NA,8,146000,N/A (no overtime/salaried),Not Applicable/None,Not Applicable/None,0,40000,None Availabe,Standard Canadian health benefits,10-15%,3000,NA
3/29/2023 19:58:53,US,Los Angeles,Pharma CDMO,Iqvia,Public,5000+,Sr Scientist,Masters or Equivalent,None,NA,15,105000,N/A (no overtime/salaried),"10,000",Not Applicable/None,0,NA,"401k match, health, dental vision",NA,2.5,NA,NA
11/7/2023 23:51:09,America,Bay Area,Pharmaceutical (including “big pharma”),Prefer not to say,Private,1000-5000,Manufacturing Supervisor,Bachelors or Equivalent,None,NA,5,130000,N/A (no overtime/salaried),15000,20000,NA,NA,NA,NA,3,NA,NA
10/27/2023 7:35:26,Austria,Vienna,Pharmaceutical (including “big pharma”),Prefer not to say,Private,5000+,Principal Scientist I,PhD or Equivalent,None,NA,10,80000,N/A (no overtime/salaried),Not Applicable/None,Not Applicable/None,3000,NA,NA,NA,9%,NA,NA
3/29/2023 22:30:13,Canada,Toronto,Pharmaceutical (including “big pharma”),Prefer not to say,Subsidiary,200-1000,Scientist 1,PhD or Equivalent,None,NA,1,115000,1.5x base,13800,22800,NA,NA,NA,NA,4%,NA,NA
3/30/2023 10:54:15,Canada,Toronto,Pharmaceutical (including “big pharma”),Prefer not to say,Start-up,1-50,Scientist,PhD or Equivalent,None,Protein engineer,5,100000,N/A (no overtime/salaried),10000,Not Applicable/None,NA,1% of company stock at time of signing contract,none,NA,5,NA,NA
4/2/2023 18:48:33,Canada,Toronto,Pharmaceutical (including “big pharma”),Prefer not to say,Public,1000-5000,Global Study Manager,Bachelors or Equivalent,None,NA,5,115000,N/A (no overtime/salaried),15000,Not Applicable/None,NA,NA,NA,NA,5,NA,NA
4/12/2023 7:25:05,Canada,Montreal,Pharmaceutical (including “big pharma”),Prefer not to say,Private,200-1000,Senior Scientist,Masters or Equivalent,None,Analytical method qualification and development,10,85000,N/A (no overtime/salaried),8500,Not Applicable/None,0,None,Pension,NA,2.50%,NA,NA
9/12/2023 0:45:20,Canada,Vancouver,Pharmaceutical (including “big pharma”),Prefer not to say,Public,200-1000,Research Associate,Masters or Equivalent,None,NA,1,83000,N/A (no overtime/salaried),Not Applicable/None,Not Applicable/None,0,0,0,None,6,NA,NA
10/6/2023 19:34:38,Canada,Montreal,Pharmaceutical (including “big pharma”),Prefer not to say,Public,200-1000,Scientist,PhD or Equivalent,None,NA,1,75000,N/A (no overtime/salaried),5-10% of Base salary,Not Applicable/None,1000,NA,3% base salary match,NA,3-4%,NA,NA
10/25/2023 21:08:50,Canada,Toronto,Pharmaceutical (including “big pharma”),Prefer not to say,Private,50-200,Manager,PhD or Equivalent,None,Manages a department of ~10 FTE,9,104000,1.5X (but not eligible as manager),8300,Not Applicable/None,0,0,None,Basic extended health insurance and life insurance,9,0,NA
11/21/2023 0:51:40,Canada,Toronto,Pharmaceutical (including “big pharma”),Janssen Inc.,Public,5000+,Regulatory Affairs Intern,Bachelors or Equivalent,None,NA,0,50000,N/A (no overtime/salaried),Not Applicable/None,Not Applicable/None,NA,NA,NA,NA,Have not been long enough to have an annual yearly raise,NA,NA
9/18/2023 11:42:04,China,Shanghai,Pharmaceutical (including “big pharma”),Eli Lilly,Private,5000+,Statistician,PhD or Equivalent,None,NA,0,338000,N/A (no overtime/salaried),1.2 of base,Not Applicable/None,NA,4000 usd of stock every 3 years,NA,Family plan. Extra insurance.,4%,NA,NA
11/2/2023 1:48:01,China,Shanghai/Chengdu,Pharmaceutical (including “big pharma”),Prefer not to say,Start-up,1-50,Director Bioinformatics,PhD or Equivalent,None,NA,8,75000,N/A (no overtime/salaried),Not Applicable/None,Not Applicable/None,NA,NA,NA,NA,Company/Institution does not have annual yearly raise,NA,"The Chinese government offers a lot of talent attraction and retention subsidies for people with PhDs: Housing ($120 per month for a new furnished 2-bed apartment), personal bonuses/grants that can >match my yearly salary (so, my salary was doubled due to this), free public transportation, free access to public amenities (e.g. museums and parks), etc."
3/29/2023 6:32:27,Germany,Hamburg,Pharmaceutical (including “big pharma”),Prefer not to say,Private,200-1000,Qualifikation manager,Masters or Equivalent,None,NA,2,62000,N/A (no overtime/salaried),Not Applicable/None,Not Applicable/None,NA,NA,NA,NA,4,NA,NA
3/29/2023 16:03:50,Germany,Hamburg,Pharmaceutical (including “big pharma”),Evotec,Public,1000-5000,Scientist,PhD or Equivalent,None,NA,3,71000,N/A (no overtime/salaried),3000,Not Applicable/None,NA,NA,NA,NA,"3,9",NA,NA
3/29/2023 19:50:47,Germany,Cologne,Pharmaceutical (including “big pharma”),Miltenyi Biotec,Private,1000-5000,Clinical trial Assistant,Masters or Equivalent,None,Fresher with no previous full time jobs,0,50000,N/A (no overtime/salaried),Not Applicable/None,Not Applicable/None,NA,NA,NA,Public health,Have not been long enough to have an annual yearly raise,2800,NA
10/28/2023 10:49:50,Germany,N/A,Pharmaceutical (including “big pharma”),Prefer not to say,Start-up,50-200,Sr Associate Scientist,Masters or Equivalent,None,PhD student,3,40000,N/A (no overtime/salaried),13,Not Applicable/None,NA,NA,NA,NA,Company/Institution does not have annual yearly raise,NA,NA
10/29/2023 5:52:37,Greece,Thessaloniki,Pharmaceutical (including “big pharma”),"Pfizer, CDI",Private,5000+,HPC engineer,Associate’s Degree or Equivalent,None,"Manager, Scientific Computing and HPC. Working as HPC engineer managing supercomputing clusters on premise and cloud.",14,43225,N/A (no overtime/salaried),5187,Not Applicable/None,NA,NA,3% pension plan,Private health family insurance,6%,NA,"Good work/life balance, not competitive salary, very difficult to grow."
10/27/2023 8:51:24,Hungary,Szeged,Pharmaceutical (including “big pharma”),Pharmacoidea Ltd.,Private,1-50,Scientist,PhD or Equivalent,None,NA,8,18300,N/A (no overtime/salaried),Not Applicable/None,Not Applicable/None,0,NA,NA,NA,Company/Institution does not have annual yearly raise,NA,NA
11/27/2023 17:26:02,Ireland,Dublin,Pharmaceutical (including “big pharma”),Prefer not to say,Public,5000+,Sr Associate,Masters or Equivalent,None,Process Development/Process Validation,2,53000,Time in Lieu,4000,Not Applicable/None,4000,NA,9% employer contributions,Full healthcare- €190 monthly payment,Have not been long enough to have an annual yearly raise,NA,NA
9/13/2023 14:54:54,Sweden,Copenhagen,Pharmaceutical (including “big pharma”),Prefer not to say,Private,5000+,Associate Director,Masters or Equivalent,None,Pharmacovigilance project manager,9,75000,N/A (no overtime/salaried),12%,Not Applicable/None,NA,NA,NA,Universal health care here but employer offers private healthcare insurance.,5,NA,NA
3/29/2023 13:33:09,U.S.A.,Albany,Pharmaceutical (including “big pharma”),Eurofins PSS,Public,5000+,Scientist II,Bachelors or Equivalent,None,Scientist II - method development,2,54000,1.5x,Not Applicable/None,Not Applicable/None,0,0,401k match - 50% of my contribution up to my contribution of 6% of my salary,$250/month overall,3%,250,Eurofins PSS is good for getting experience and making connections. Not great for getting paid at the level of work you perform.
3/29/2023 19:50:46,UK,Cambridge,Pharmaceutical (including “big pharma”),AZ,Private,5000+,Senior Scientist,PhD or Equivalent,None,NA,3,53000,N/A (no overtime/salaried),11%,Not Applicable/None,NA,NA,NA,NA,3.50%,NA,NA
7/1/2023 11:19:39,United Kingdom,Cambridge,Pharmaceutical (including “big pharma”),Prefer not to say,Start-up,1-50,Research Associate,Bachelors or Equivalent,None,NA,1,30700,TOIL,3070 (10%),Not Applicable/None,NA,NA,4% pension contribution,BUPA private health insurance,6% (inflation raise),NA,NA
7/31/2023 14:58:41,United Kingdom,London,Pharmaceutical (including “big pharma”),Prefer not to say,Private,50-200,Senior Scientist,PhD or Equivalent,None,"Manage people, projects, tech dev",3,52500,N/A (no overtime/salaried),5%,Not Applicable/None,0,NA,10% pension match,Private healthcare,5%,0,Excellent!
8/18/2023 13:10:58,United Kingdom,London,Pharmaceutical (including “big pharma”),Prefer not to say,Public,5000+,Research Scientist II,Bachelors or Equivalent,None,Lead lab based research biologist on a R&D program to be fast tracked to clinic,10,58000,N/A (no overtime/salaried),6000,Not Applicable/None,0,0,Pension matched to 8% contributions,PMI coverage with Vitality,3,0,NA
3/29/2023 11:40:16,United Kingdom,Oxford,Pharmaceutical (including “big pharma”),Immunocore,Public,200-1000,Senior scientist,PhD or Equivalent,None,NA,7,53056,N/A (no overtime/salaried),5306,6000,NA,NA,NA,NA,4,NA,NA
4/11/2023 1:36:24,United Kingdom,London,Pharmaceutical (including “big pharma”),Prefer not to say,Public,5000+,HEOR Director,PhD or Equivalent,None,NA,12,174000,N/A (no overtime/salaried),31300,17000,43000,NA,9%,NA,5,NA,NA
8/1/2023 0:27:17,United Kingdom,Liverpool,Pharmaceutical (including “big pharma”),Prefer not to say,Private,200-1000,Scientist,PhD or Equivalent,None,DSP Process development scientist working on the purification of CGT therapies at a CDMO,5,37000,1.5x base or shift allowance,5500,Not Applicable/None,3000,None,15% pension,Free private medical/dental,Have not been long enough to have an annual yearly raise,0,NA
3/29/2023 1:09:44,United States,Seattle,Pharmaceutical (including “big pharma”),Prefer not to say,Public,1000-5000,Senior Quality Manager,Bachelors or Equivalent,ASQ,Quality System & Data Implementation and Governance with direct reports,14,155000,N/A (no overtime/salaried),25000,30000,NA,NA,NA,NA,4,NA,NA
3/29/2023 1:27:26,United States,Boston,Pharmaceutical (including “big pharma”),Intellia,Public,200-1000,Associate Scientist,Masters or Equivalent,None,NA,4,105000,N/A (no overtime/salaried),10500,20000,NA,NA,NA,NA,5,NA,NA
3/29/2023 2:18:29,United States,San Diego,Pharmaceutical (including “big pharma”),Prefer not to say,Public,200-1000,Research Associate I,Bachelors or Equivalent,None,NA,0,76000,N/A (no overtime/salaried),6840,5000,11000,NA,5% 401k match,NA,Have not been long enough to have an annual yearly raise,NA,NA
3/29/2023 6:07:56,United States,Chicago,Pharmaceutical (including “big pharma”),Prefer not to say,Public,5000+,Principal Scientist,M.D./PharmD/D.D.S. or Equivalent,None,"Late Stage Biopharmaceutical Development, Manage 4 junior scientists",20,160000,N/A (no overtime/salaried),25000,15000,10000,"RSUs awarded annually, 3 year vesting schedule","Pension, 1:1 Match 401k up to 5%",Standard PPO,5.25,NA,NA
3/29/2023 7:24:27,United States,Boston,Pharmaceutical (including “big pharma”),CRISPR Therapeutics,Public,200-1000,Automation Engineer II,Bachelors or Equivalent,None,"Develop liquid handling methods, manage both custom and commercial LIMS and ELN softwares",2,85000,N/A (no overtime/salaried),6800,5000,0,NA,50% match up to 3% total,NA,10%,NA,NA
